number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
76,0.8261624995678991,2026-03-29 19:01:21.888689,2026-03-29 19:01:22.377672,0 days 00:00:00.488983,0.9546644130908405,0.04797515981402378,6,186,0.734874481564407,COMPLETE
77,0.8253053101496799,2026-03-29 19:01:22.377946,2026-03-29 19:01:22.774610,0 days 00:00:00.396664,0.9727310474629268,0.08063829228985239,5,177,0.724694843144565,COMPLETE
78,0.8255066938602166,2026-03-29 19:01:22.774885,2026-03-29 19:01:23.214706,0 days 00:00:00.439821,0.9578821421231487,0.044450108785262496,6,172,0.7064478959410515,COMPLETE
79,0.823716561563267,2026-03-29 19:01:23.214965,2026-03-29 19:01:23.856788,0 days 00:00:00.641823,0.9449118144243142,0.021036986416891675,6,244,0.8264616734580971,COMPLETE
80,0.8239931061387957,2026-03-29 19:01:23.857042,2026-03-29 19:01:24.223491,0 days 00:00:00.366449,0.9810030610121305,0.039435700367340606,5,159,0.7429954664978662,COMPLETE
81,0.8256020029728542,2026-03-29 19:01:24.223750,2026-03-29 19:01:24.694978,0 days 00:00:00.471228,0.7401813712565225,0.05094906448881412,6,186,0.7010716259108322,COMPLETE
82,0.8267229961629439,2026-03-29 19:01:24.695245,2026-03-29 19:01:25.243810,0 days 00:00:00.548565,0.8300697209587068,0.05523736902718747,6,215,0.715648797184178,COMPLETE
83,0.827371493192559,2026-03-29 19:01:25.244070,2026-03-29 19:01:25.848281,0 days 00:00:00.604211,0.929530234774383,0.05959587432917818,6,234,0.7005405971537676,COMPLETE
84,0.8261132153739031,2026-03-29 19:01:25.848536,2026-03-29 19:01:26.426168,0 days 00:00:00.577632,0.9230404320667213,0.05897876559604935,6,224,0.7257273112405453,COMPLETE
85,0.823005842004158,2026-03-29 19:01:26.426422,2026-03-29 19:01:27.037200,0 days 00:00:00.610778,0.9402247542473449,0.09342080472579424,6,232,0.8436715283377436,COMPLETE
86,0.8255762250677782,2026-03-29 19:01:27.037468,2026-03-29 19:01:27.650179,0 days 00:00:00.612711,0.9284387856029774,0.06552697180764475,6,236,0.7137185823550006,COMPLETE
87,0.826440130568546,2026-03-29 19:01:27.650445,2026-03-29 19:01:28.305651,0 days 00:00:00.655206,0.8956804772962274,0.07254847920906207,6,253,0.731932257853306,COMPLETE
88,0.8274196909614369,2026-03-29 19:01:28.305917,2026-03-29 19:01:28.896229,0 days 00:00:00.590312,0.9379204386988339,0.04907265983979576,6,228,0.7004963472283665,COMPLETE
89,0.8259686220672695,2026-03-29 19:01:28.896481,2026-03-29 19:01:29.327707,0 days 00:00:00.431226,0.9352834365385166,0.06096309678623946,4,227,0.7212169721116484,COMPLETE
90,0.8275452224455428,2026-03-29 19:01:29.327962,2026-03-29 19:01:29.897141,0 days 00:00:00.569179,0.9167085287552059,0.05290486672044478,6,218,0.7101369759223245,COMPLETE
91,0.8266377611741293,2026-03-29 19:01:29.897423,2026-03-29 19:01:30.458313,0 days 00:00:00.560890,0.9056846556291017,0.05232162596691606,6,218,0.7092427351167743,COMPLETE
92,0.8263237843149844,2026-03-29 19:01:30.458578,2026-03-29 19:01:31.073218,0 days 00:00:00.614640,0.9188721543322224,0.05789297222268476,6,236,0.7182686894980052,COMPLETE
93,0.8260079309033623,2026-03-29 19:01:31.073483,2026-03-29 19:01:31.702693,0 days 00:00:00.629210,0.8806963605188837,0.05550561387536443,6,246,0.7079110130338692,COMPLETE
94,0.826015930942869,2026-03-29 19:01:31.702943,2026-03-29 19:01:32.262854,0 days 00:00:00.559911,0.9165322429943443,0.04635242905027985,6,215,0.7400787538027603,COMPLETE
95,0.8250145432816953,2026-03-29 19:01:32.263126,2026-03-29 19:01:32.850332,0 days 00:00:00.587206,0.9103105062072478,0.09437057341513239,6,228,0.7271660082616339,COMPLETE
96,0.8274781603859772,2026-03-29 19:01:32.850606,2026-03-29 19:01:33.404265,0 days 00:00:00.553659,0.9479222903748098,0.05044831239083633,6,210,0.7002975324794589,COMPLETE
97,0.8279416688477474,2026-03-29 19:01:33.404527,2026-03-29 19:01:33.941547,0 days 00:00:00.537020,0.9445665367019761,0.05124746730439371,6,207,0.7007394716072156,COMPLETE
98,0.826375043827377,2026-03-29 19:01:33.941803,2026-03-29 19:01:34.485896,0 days 00:00:00.544093,0.9493492679726362,0.04921420957042167,6,208,0.7060880789558076,COMPLETE
99,0.8254931629291996,2026-03-29 19:01:34.486149,2026-03-29 19:01:35.056597,0 days 00:00:00.570448,0.9377217901062711,0.05343689701648892,6,220,0.7195336961489203,COMPLETE
