number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
57,0.7206067190455262,2026-03-29 18:59:53.574148,2026-03-29 18:59:53.938130,0 days 00:00:00.363982,0.9998677373720499,0.06497916479034364,3,222,0.8429306560001217,COMPLETE
58,0.718858068434906,2026-03-29 18:59:53.938412,2026-03-29 18:59:54.384692,0 days 00:00:00.446280,0.9641137676986851,0.051216893015778454,5,200,0.7477592322720659,COMPLETE
59,0.7199862715371433,2026-03-29 18:59:54.384944,2026-03-29 18:59:54.694640,0 days 00:00:00.309696,0.9507973841569003,0.057166887304363506,3,187,0.811005909507218,COMPLETE
60,0.7192677494703679,2026-03-29 18:59:54.694892,2026-03-29 18:59:55.032368,0 days 00:00:00.337476,0.9248205243695016,0.092836577184581,4,169,0.7933799516232091,COMPLETE
61,0.720773534684122,2026-03-29 18:59:55.032743,2026-03-29 18:59:55.454818,0 days 00:00:00.422075,0.9703623272831228,0.0790678085719434,3,261,0.7763306712479409,COMPLETE
62,0.7209233625845066,2026-03-29 18:59:55.455087,2026-03-29 18:59:55.866606,0 days 00:00:00.411519,0.9833404444754198,0.07587889540073012,3,264,0.7786908703153621,COMPLETE
63,0.7215702793594043,2026-03-29 18:59:55.866876,2026-03-29 18:59:56.288635,0 days 00:00:00.421759,0.9823877588362607,0.07435106841855159,3,261,0.7791296327982224,COMPLETE
64,0.7192807865717856,2026-03-29 18:59:56.288907,2026-03-29 18:59:56.703744,0 days 00:00:00.414837,0.9853534452263659,0.09255653159381934,3,260,0.7232794686921366,COMPLETE
65,0.7208412881051265,2026-03-29 18:59:56.704009,2026-03-29 18:59:57.093521,0 days 00:00:00.389512,0.9708971435525974,0.07854678634254253,3,245,0.7505071941884505,COMPLETE
66,0.720257087689322,2026-03-29 18:59:57.093798,2026-03-29 18:59:57.495683,0 days 00:00:00.401885,0.9815149981994937,0.07292424149804853,3,244,0.7409032124169231,COMPLETE
67,0.7207537815001555,2026-03-29 18:59:57.495944,2026-03-29 18:59:57.911111,0 days 00:00:00.415167,0.9977446748534893,0.0738140135768524,3,253,0.7194459879118908,COMPLETE
68,0.7196781218672684,2026-03-29 18:59:57.911394,2026-03-29 18:59:58.313866,0 days 00:00:00.402472,0.9703171354621709,0.0796169572607446,3,247,0.7044326116713806,COMPLETE
69,0.7184462145492077,2026-03-29 18:59:58.314144,2026-03-29 18:59:58.749627,0 days 00:00:00.435483,0.9465279147400437,0.016794939263455586,3,266,0.7582685153036073,COMPLETE
70,0.7199662220554175,2026-03-29 18:59:58.750060,2026-03-29 18:59:59.132194,0 days 00:00:00.382134,0.9870354531366888,0.06684723000248947,3,234,0.7806519555540189,COMPLETE
71,0.7203518042064405,2026-03-29 18:59:59.132470,2026-03-29 18:59:59.569548,0 days 00:00:00.437078,0.9593539774582377,0.07925249048784246,3,263,0.774855270072193,COMPLETE
72,0.720164840320199,2026-03-29 18:59:59.569815,2026-03-29 18:59:59.979854,0 days 00:00:00.410039,0.9703997298405022,0.08868485032126762,3,237,0.7359232056968178,COMPLETE
73,0.7210089926370007,2026-03-29 18:59:59.980130,2026-03-29 19:00:00.446402,0 days 00:00:00.466272,0.9785238699847538,0.08413825842994975,3,280,0.7772693698630694,COMPLETE
74,0.7207361024005057,2026-03-29 19:00:00.446689,2026-03-29 19:00:00.920538,0 days 00:00:00.473849,0.9808378052436361,0.0826304444206032,3,281,0.7567980843068522,COMPLETE
75,0.7198927402110628,2026-03-29 19:00:00.921197,2026-03-29 19:00:01.413865,0 days 00:00:00.492668,0.9561790032240018,0.09367453427512981,3,290,0.768328358166032,COMPLETE
76,0.7201154573602833,2026-03-29 19:00:01.414114,2026-03-29 19:00:01.893523,0 days 00:00:00.479409,0.9317055295341402,0.07235592152418967,3,279,0.9625557073616757,COMPLETE
