number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
66,0.8451084989649532,2026-04-04 10:37:46.325508,2026-04-04 10:37:46.852288,0 days 00:00:00.526780,0.767871426947876,0.0890336850567104,4,294,0.8307969515837748,COMPLETE
67,0.8453750054285672,2026-04-04 10:37:46.852554,2026-04-04 10:37:47.357358,0 days 00:00:00.504804,0.7563662546772421,0.06615624947219975,4,280,0.7948881189281487,COMPLETE
68,0.8444905108643728,2026-04-04 10:37:47.357639,2026-04-04 10:37:47.892518,0 days 00:00:00.534879,0.8013237941357846,0.07723678061948214,4,300,0.8491862996814638,COMPLETE
69,0.842204577367941,2026-04-04 10:37:47.892797,2026-04-04 10:37:48.383873,0 days 00:00:00.491076,0.7845797514801246,0.016794939263455586,4,274,0.8651019455046093,COMPLETE
70,0.8446241260006659,2026-04-04 10:37:48.384144,2026-04-04 10:37:48.779114,0 days 00:00:00.394970,0.792718566249218,0.08526651340523521,3,264,0.8021969939743988,COMPLETE
71,0.8458835536125306,2026-04-04 10:37:48.779377,2026-04-04 10:37:49.283496,0 days 00:00:00.504119,0.7577941975238178,0.0695047483114461,4,282,0.7963526178680629,COMPLETE
72,0.8463881932280433,2026-04-04 10:37:49.283788,2026-04-04 10:37:49.784698,0 days 00:00:00.500910,0.7411509378745289,0.07727248252753617,4,281,0.8425920466235414,COMPLETE
73,0.8448582058223193,2026-04-04 10:37:49.784963,2026-04-04 10:37:50.074517,0 days 00:00:00.289554,0.7317518967958434,0.07897803292681459,4,151,0.8418187890999724,COMPLETE
74,0.8458955688414714,2026-04-04 10:37:50.074778,2026-04-04 10:37:50.585117,0 days 00:00:00.510339,0.7147752651911995,0.06517093184280867,4,286,0.8296018385396414,COMPLETE
75,0.8452655655119501,2026-04-04 10:37:50.585405,2026-04-04 10:37:51.092007,0 days 00:00:00.506602,0.7160685080791092,0.06241293489612607,4,282,0.786518862266813,COMPLETE
76,0.8449139391131892,2026-04-04 10:37:51.092286,2026-04-04 10:37:51.624606,0 days 00:00:00.532320,0.7071126613210804,0.07631568303582015,4,295,0.8568496219405511,COMPLETE
77,0.845361253058093,2026-04-04 10:37:51.624897,2026-04-04 10:37:52.123773,0 days 00:00:00.498876,0.7407967579277182,0.06819589610041207,4,278,0.8245614404148304,COMPLETE
78,0.8448943962709361,2026-04-04 10:37:52.124047,2026-04-04 10:37:52.606393,0 days 00:00:00.482346,0.721932734164528,0.05342771874885826,4,268,0.8702254901435166,COMPLETE
