number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
39,0.855181893194748,2026-04-04 10:38:21.863947,2026-04-04 10:38:22.162474,0 days 00:00:00.298527,0.8538267467251478,0.07782622946961598,4,153,0.8734902005824091,COMPLETE
40,0.8564122236859248,2026-04-04 10:38:22.162752,2026-04-04 10:38:22.641118,0 days 00:00:00.478366,0.9050404020835074,0.08324684194553092,4,259,0.8574935981223185,COMPLETE
41,0.8561599038781684,2026-04-04 10:38:22.641384,2026-04-04 10:38:23.114327,0 days 00:00:00.472943,0.8362212782093484,0.06972450000157486,4,255,0.8960397583529915,COMPLETE
42,0.8536325077085656,2026-04-04 10:38:23.114600,2026-04-04 10:38:23.562642,0 days 00:00:00.448042,0.8766713692838827,0.06256953469665924,3,288,0.8872111351088129,COMPLETE
43,0.8577797883582564,2026-04-04 10:38:23.562922,2026-04-04 10:38:24.138917,0 days 00:00:00.575995,0.7946515903896714,0.07520521177976579,5,266,0.8163499858075096,COMPLETE
44,0.8562576180894339,2026-04-04 10:38:24.139253,2026-04-04 10:38:24.594753,0 days 00:00:00.455500,0.7900659830730512,0.08643101564428435,4,228,0.822381569609152,COMPLETE
45,0.8552316912520448,2026-04-04 10:38:24.595018,2026-04-04 10:38:25.178765,0 days 00:00:00.583747,0.7319954985257248,0.05935114519516215,5,267,0.8049565698557013,COMPLETE
46,0.8561680105386585,2026-04-04 10:38:25.179045,2026-04-04 10:38:25.681186,0 days 00:00:00.502141,0.789360646036605,0.07500092967593813,4,250,0.7897162265287327,COMPLETE
47,0.8565118198005183,2026-04-04 10:38:25.681492,2026-04-04 10:38:26.265755,0 days 00:00:00.584263,0.8317252757111104,0.0481811207049422,5,265,0.8488139717330786,COMPLETE
48,0.8543940995092575,2026-04-04 10:38:26.266042,2026-04-04 10:38:26.720850,0 days 00:00:00.454808,0.999485075849801,0.08735411437339836,3,288,0.7517289145694263,COMPLETE
49,0.8562034771783031,2026-04-04 10:38:26.721118,2026-04-04 10:38:27.137912,0 days 00:00:00.416794,0.7513488737451177,0.07542963792312371,5,192,0.8680990035960084,COMPLETE
50,0.8561580219748404,2026-04-04 10:38:27.138181,2026-04-04 10:38:27.538229,0 days 00:00:00.400048,0.7992719705535181,0.05997284173760103,4,235,0.9272432487871867,COMPLETE
51,0.8572904934929574,2026-04-04 10:38:27.538498,2026-04-04 10:38:28.064432,0 days 00:00:00.525934,0.8220212207688947,0.07096311536536008,5,258,0.8368379136873043,COMPLETE
52,0.8550119428480436,2026-04-04 10:38:28.064731,2026-04-04 10:38:28.591467,0 days 00:00:00.526736,0.8564516746127808,0.09218896380838151,5,278,0.8304534360854245,COMPLETE
53,0.8569976403827502,2026-04-04 10:38:28.591732,2026-04-04 10:38:29.163741,0 days 00:00:00.572009,0.8229771366269479,0.07020600532833166,5,263,0.809953286296725,COMPLETE
54,0.8561790124350381,2026-04-04 10:38:29.164028,2026-04-04 10:38:29.426231,0 days 00:00:00.262203,0.8434656254084459,0.08370613939122316,5,119,0.8424500045053425,COMPLETE
55,0.8571138841037073,2026-04-04 10:38:29.426499,2026-04-04 10:38:29.925624,0 days 00:00:00.499125,0.7617893087151999,0.056559854595756534,5,222,0.7841675462051639,COMPLETE
56,0.8547829296891964,2026-04-04 10:38:29.925900,2026-04-04 10:38:30.413845,0 days 00:00:00.487945,0.759027256952638,0.09831268516281623,5,222,0.7729004014387608,COMPLETE
57,0.8558621288669495,2026-04-04 10:38:30.414183,2026-04-04 10:38:30.886877,0 days 00:00:00.472694,0.7837033920303718,0.05609447972410181,5,214,0.7259550821857234,COMPLETE
58,0.8567592177072627,2026-04-04 10:38:30.887144,2026-04-04 10:38:31.437327,0 days 00:00:00.550183,0.8057930575198025,0.048747931344839346,5,252,0.7913616210581041,COMPLETE
59,0.8515712445171469,2026-04-04 10:38:31.437608,2026-04-04 10:38:31.745103,0 days 00:00:00.307495,0.7433090814324438,0.06481762085456995,4,167,0.8177009223441182,COMPLETE
60,0.8551875389047322,2026-04-04 10:38:31.745382,2026-04-04 10:38:32.187999,0 days 00:00:00.442617,0.7178728026408147,0.08143597170440822,5,208,0.8580464997580309,COMPLETE
61,0.856214913360066,2026-04-04 10:38:32.188294,2026-04-04 10:38:32.770774,0 days 00:00:00.582480,0.7676789114750787,0.07317144031761622,5,273,0.8012440971443969,COMPLETE
62,0.8572155068834234,2026-04-04 10:38:32.771040,2026-04-04 10:38:33.288700,0 days 00:00:00.517660,0.8135145188246558,0.054501305903906214,5,239,0.9878517062185351,COMPLETE
